Element, float4.x, float4.y, float4.z, float4.w
9437,  0.75,  0.75,  0.75,  0.00
9438, -9.92378, -9.92378, -3.02469,  1.40130E-45
9439,  9.92378,  9.92378, -0.01456,  3.76949E-43
9440, -9.92378, -9.92378, -3.02469,  0.00
9441,  9.92378,  9.92378, -0.01456,  0.00
9442,  0.00,  0.00,  0.00,  0.00
9443,  0.00,  0.00,  0.00,  0.00
9444,  0.00,  0.00,  0.00,  0.00
9445,  0.00,  0.00,  0.00,  0.00
9446,  0.00,  0.00,  0.00,  0.00
9447,  0.00,  0.00,  0.00,  0.00
9448,  0.00,  0.00,  0.00,  0.00
9449,  0.00,  0.00,  0.00,  0.00
9450,  0.75,  0.00,  0.00,  0.00
9451,  0.00,  0.75,  0.00,  0.00
9452,  0.00,  0.00,  0.75,  0.00
9453, -139.00,  237.99998,  270.00,  1.00
9454,  1.33333,  1.33333,  1.33333,  1.00
9455, -139.00,  237.99998,  268.86029,  7.52795
9456,  1.33333,  0.00,  0.00,  0.00
9457,  0.00,  1.33333,  0.00,  0.00
9458,  0.00,  0.00,  1.33333,  0.00
9459,  185.33333, -317.33331, -360.00,  1.00
9460,  0.75,  0.00,  0.00,  0.00
9461,  0.00,  0.75,  0.00,  0.00
9462,  0.00,  0.00,  0.75,  0.00
9463, -139.00,  237.99998,  270.00,  1.00
9464,  1.33333,  0.00,  0.00,  0.00
9465,  0.00,  1.33333,  0.00,  0.00
9466,  0.00,  0.00,  1.33333,  0.00
9467,  185.33333, -317.33331, -360.00,  1.00
9468, -139.00,  237.99998,  270.00,  0.00
9469,  7.44283,  7.44283,  1.1288,  1.00
9470,  1.00,  0.00,  0.00,  0.00
9471,  0.00,  0.00,  1.00,  1.00
9472,  0.75,  0.75,  0.75,  0.00
9473, -9.92378, -9.92378, -3.02469,  1.40130E-45
9474,  9.92378,  9.92378, -0.01456,  3.78351E-43
9475, -9.92378, -9.92378, -3.02469,  0.00
9476,  9.92378,  9.92378, -0.01456,  0.00
9477,  0.00,  0.00,  0.00,  0.00
9478,  0.00,  0.00,  0.00,  0.00
9479,  0.00,  0.00,  0.00,  0.00
9480,  0.00,  0.00,  0.00,  0.00
9481,  0.00,  0.00,  0.00,  0.00
9482,  0.00,  0.00,  0.00,  0.00
9483,  0.00,  0.00,  0.00,  0.00
9484,  0.00,  0.00,  0.00,  0.00
9485,  0.75,  0.00,  0.00,  0.00
9486,  0.00,  0.75,  0.00,  0.00
9487,  0.00,  0.00,  0.75,  0.00
9488, -139.00,  132.99998,  270.00,  1.00
9489,  1.33333,  1.33333,  1.33333,  1.00
9490, -139.00,  132.99998,  268.86029,  7.52795
9491,  1.33333,  0.00,  0.00,  0.00
9492,  0.00,  1.33333,  0.00,  0.00
9493,  0.00,  0.00,  1.33333,  0.00
9494,  185.33333, -177.3333, -360.00,  1.00
9495,  0.75,  0.00,  0.00,  0.00
9496,  0.00,  0.75,  0.00,  0.00
9497,  0.00,  0.00,  0.75,  0.00
9498, -139.00,  132.99998,  270.00,  1.00
9499,  1.33333,  0.00,  0.00,  0.00
9500,  0.00,  1.33333,  0.00,  0.00
9501,  0.00,  0.00,  1.33333,  0.00
9502,  185.33333, -177.3333, -360.00,  1.00
9503, -139.00,  132.99998,  270.00,  0.00
9504,  7.44283,  7.44283,  1.1288,  1.00
9505,  1.00,  0.00,  0.00,  0.00
9506,  0.00,  0.00,  1.00,  1.00
9507,  0.75,  0.75,  0.75,  0.00
9508, -9.92378, -9.92378, -3.02469,  1.40130E-45
9509,  9.92378,  9.92378, -0.01456,  3.79752E-43
9510, -9.92378, -9.92378, -3.02469,  0.00
9511,  9.92378,  9.92378, -0.01456,  0.00
9512,  0.00,  0.00,  0.00,  0.00
9513,  0.00,  0.00,  0.00,  0.00
9514,  0.00,  0.00,  0.00,  0.00
9515,  0.00,  0.00,  0.00,  0.00
9516,  0.00,  0.00,  0.00,  0.00
9517,  0.00,  0.00,  0.00,  0.00
9518,  0.00,  0.00,  0.00,  0.00
9519,  0.00,  0.00,  0.00,  0.00
9520,  0.75,  0.00,  0.00,  0.00
9521,  0.00,  0.75,  0.00,  0.00
9522,  0.00,  0.00,  0.75,  0.00
9523, -139.00,  28.99999,  270.00,  1.00
9524,  1.33333,  1.33333,  1.33333,  1.00
9525, -139.00,  28.99999,  268.86029,  7.52795
9526,  1.33333,  0.00,  0.00,  0.00
9527,  0.00,  1.33333,  0.00,  0.00
9528,  0.00,  0.00,  1.33333,  0.00
9529,  185.33333, -38.66665, -360.00,  1.00
9530,  0.75,  0.00,  0.00,  0.00
9531,  0.00,  0.75,  0.00,  0.00
9532,  0.00,  0.00,  0.75,  0.00
9533, -139.00,  28.99999,  270.00,  1.00
9534,  1.33333,  0.00,  0.00,  0.00
9535,  0.00,  1.33333,  0.00,  0.00
9536,  0.00,  0.00,  1.33333,  0.00
9537,  185.33333, -38.66665, -360.00,  1.00
9538, -139.00,  28.99999,  270.00,  0.00
9539,  7.44283,  7.44283,  1.1288,  1.00
9540,  1.00,  0.00,  0.00,  0.00
9541,  0.00,  0.00,  1.00,  1.00
9542,  0.75,  0.75,  0.75,  0.00
9543, -9.92378, -9.92378, -3.02469,  1.40130E-45
9544,  9.92378,  9.92378, -0.01456,  3.81153E-43
9545, -9.92378, -9.92378, -3.02469,  0.00
9546,  9.92378,  9.92378, -0.01456,  0.00
9547,  0.00,  0.00,  0.00,  0.00
9548,  0.00,  0.00,  0.00,  0.00
9549,  0.00,  0.00,  0.00,  0.00
9550,  0.00,  0.00,  0.00,  0.00
9551,  0.00,  0.00,  0.00,  0.00
9552,  0.00,  0.00,  0.00,  0.00
9553,  0.00,  0.00,  0.00,  0.00
9554,  0.00,  0.00,  0.00,  0.00
9555,  0.75,  0.00,  0.00,  0.00
9556,  0.00,  0.75,  0.00,  0.00
9557,  0.00,  0.00,  0.75,  0.00
9558, -139.00, -83.00,  270.00,  1.00
9559,  1.33333,  1.33333,  1.33333,  1.00
9560, -139.00, -83.00,  268.86029,  7.52795
9561,  1.33333,  0.00,  0.00,  0.00
9562,  0.00,  1.33333,  0.00,  0.00
9563,  0.00,  0.00,  1.33333,  0.00
9564,  185.33333,  110.66666, -360.00,  1.00
9565,  0.75,  0.00,  0.00,  0.00
9566,  0.00,  0.75,  0.00,  0.00
9567,  0.00,  0.00,  0.75,  0.00
9568, -139.00, -83.00,  270.00,  1.00
9569,  1.33333,  0.00,  0.00,  0.00
9570,  0.00,  1.33333,  0.00,  0.00
9571,  0.00,  0.00,  1.33333,  0.00
9572,  185.33333,  110.66666, -360.00,  1.00
9573, -139.00, -83.00,  270.00,  0.00
9574,  7.44283,  7.44283,  1.1288,  1.00
9575,  1.00,  0.00,  0.00,  0.00
9576,  0.00,  0.00,  1.00,  1.00
9577,  0.75,  0.75,  0.75,  0.00
9578, -9.92378, -9.92378, -3.02469,  1.40130E-45
9579,  9.92378,  9.92378, -0.01456,  3.82554E-43
9580, -9.92378, -9.92378, -3.02469,  0.00
9581,  9.92378,  9.92378, -0.01456,  0.00
9582,  0.00,  0.00,  0.00,  0.00
9583,  0.00,  0.00,  0.00,  0.00
9584,  0.00,  0.00,  0.00,  0.00
9585,  0.00,  0.00,  0.00,  0.00
9586,  0.00,  0.00,  0.00,  0.00
9587,  0.00,  0.00,  0.00,  0.00
9588,  0.00,  0.00,  0.00,  0.00
9589,  0.00,  0.00,  0.00,  0.00
9590,  0.75,  0.00,  0.00,  0.00
9591,  0.00,  0.75,  0.00,  0.00
9592,  0.00,  0.00,  0.75,  0.00
9593, -139.00, -203.00,  270.00,  1.00
9594,  1.33333,  1.33333,  1.33333,  1.00
9595, -139.00, -203.00,  268.86029,  7.52795
9596,  1.33333,  0.00,  0.00,  0.00
9597,  0.00,  1.33333,  0.00,  0.00
9598,  0.00,  0.00,  1.33333,  0.00
9599,  185.33333,  270.66666, -360.00,  1.00
9600,  0.75,  0.00,  0.00,  0.00
9601,  0.00,  0.75,  0.00,  0.00
9602,  0.00,  0.00,  0.75,  0.00
9603, -139.00, -203.00,  270.00,  1.00
9604,  1.33333,  0.00,  0.00,  0.00
9605,  0.00,  1.33333,  0.00,  0.00
9606,  0.00,  0.00,  1.33333,  0.00
9607,  185.33333,  270.66666, -360.00,  1.00
9608, -139.00, -203.00,  270.00,  0.00
9609,  7.44283,  7.44283,  1.1288,  1.00
9610,  1.00,  0.00,  0.00,  0.00
9611,  0.00,  0.00,  1.00,  1.00
9612,  0.75,  0.75,  0.75,  0.00
9613, -9.92378, -9.92378, -3.02469,  1.40130E-45
9614,  9.92378,  9.92378, -0.01456,  3.83956E-43
9615, -9.92378, -9.92378, -3.02469,  0.00
9616,  9.92378,  9.92378, -0.01456,  0.00
9617,  0.00,  0.00,  0.00,  0.00
9618,  0.00,  0.00,  0.00,  0.00
9619,  0.00,  0.00,  0.00,  0.00
9620,  0.00,  0.00,  0.00,  0.00
9621,  0.00,  0.00,  0.00,  0.00
9622,  0.00,  0.00,  0.00,  0.00
9623,  0.00,  0.00,  0.00,  0.00
9624,  0.00,  0.00,  0.00,  0.00
9625,  0.00003,  0.99999,  0.00533,  0.00
9626, -0.99999,  0.00006, -0.00533,  0.00
9627, -0.00533, -0.00533,  0.99997,  0.00
9628,  199.00, -56.00,  137.00,  1.00
9629,  1.00,  1.00,  1.00,  1.00
9630,  197.15688, -21.14285,  163.89014,  43.96643
9631,  0.00003, -0.99999, -0.00533,  0.00
9632,  0.99999,  0.00006, -0.00533,  0.00
9633,  0.00533, -0.00533,  0.99997,  0.00
9634,  55.26277,  199.73114, -136.2332,  1.00
9635,  0.00003,  0.99999,  0.00533,  0.00
9636, -0.99999,  0.00006, -0.00533,  0.00
9637, -0.00533, -0.00533,  0.99997,  0.00
9638,  199.00, -56.00,  137.00,  1.00
9639,  0.00003, -0.99999, -0.00533,  0.00
9640,  0.99999,  0.00006, -0.00533,  0.00
9641,  0.00533, -0.00533,  0.99997,  0.00
9642,  55.26277,  199.73114, -136.2332,  1.00
9643,  199.00, -56.00,  137.00,  0.00
9644,  1.84516,  35.14206,  26.90832,  1.00
9645,  1.00,  0.00,  0.00,  0.00
9646, -0.00533, -0.00533,  0.99997,  1.00
9647,  1.00,  1.00,  1.00,  0.00
9648, -7.62939E-6,  2.86102E-6, -0.00002,  1.40130E-45
9649,  70.00001,  3.40333,  53.42667,  3.85357E-43
9650, -7.62939E-6,  2.86102E-6, -0.00002,  0.00
9651,  70.00001,  3.40333,  53.42667,  0.00
9652,  0.00,  0.00,  0.00,  0.00
9653,  0.00,  0.00,  0.00,  0.00
9654,  0.00,  0.00,  0.00,  0.00
9655,  0.00,  0.00,  0.00,  0.00
9656,  0.00,  0.00,  0.00,  0.00
9657,  0.00,  0.00,  0.00,  0.00
9658,  0.00,  0.00,  0.00,  0.00
9659,  0.00,  0.00,  0.00,  0.00
9660,  1.00,  0.00,  0.00,  0.00
9661,  0.00,  1.00,  0.00,  0.00
9662,  0.00,  0.00,  1.50,  0.00
9663,  0.00,  0.00,  0.00,  1.00
9664,  1.00,  1.00,  0.66667,  1.00
9665, -0.01044,  120.00928,  3.76855,  483.34073
9666,  1.00,  0.00,  0.00,  0.00
9667,  0.00,  1.00,  0.00,  0.00
9668,  0.00,  0.00,  0.66667,  0.00
9669,  0.00,  0.00,  0.00,  1.00
9670,  1.00,  0.00,  0.00,  0.00
9671,  0.00,  1.00,  0.00,  0.00
9672,  0.00,  0.00,  1.50,  0.00
9673,  0.00,  0.00,  0.00,  1.00
9674,  1.00,  0.00,  0.00,  0.00
9675,  0.00,  1.00,  0.00,  0.00
9676,  0.00,  0.00,  0.66667,  0.00
9677,  0.00,  0.00,  0.00,  1.00
9678,  0.00,  0.00,  0.00,  0.00
9679,  199.98956,  440.00934,  3.76855,  1.00
9680,  1.00,  0.00,  0.00,  0.00
9681,  0.00,  0.00,  1.00,  1.00
9682,  1.00,  1.00,  1.50,  0.00
9683, -200.00, -320.00006, -4.76837E-7,  1.40130E-45
9684,  199.97913,  560.01862,  5.02473,  3.86758E-43
9685, -200.00, -320.00006, -4.76837E-7,  0.00
9686,  199.97913,  560.01862,  5.02473,  0.00
9687,  0.00,  0.00,  0.00,  0.00
9688,  0.00,  0.00,  0.00,  0.00
9689,  0.00,  0.00,  0.00,  0.00
9690,  0.00,  0.00,  0.00,  0.00
9691,  0.00,  0.00,  0.00,  0.00
9692,  0.00,  0.00,  0.00,  0.00
9693,  0.00,  0.00,  0.00,  0.00
9694,  0.00,  0.00,  0.00,  0.00
9695,  1.00,  0.00,  0.00,  0.00
9696,  0.00,  1.00,  0.00,  0.00
9697,  0.00,  0.00,  1.00,  0.00
9698,  25.00, -321.00,  0.00,  1.00
9699,  1.00,  1.00,  1.00,  1.00
9700,  25.00, -321.00,  124.99699,  184.07465
9701,  1.00,  0.00,  0.00,  0.00
9702,  0.00,  1.00,  0.00,  0.00
9703,  0.00,  0.00,  1.00,  0.00
9704, -25.00,  321.00,  0.00,  1.00
9705,  1.00,  0.00,  0.00,  0.00
9706,  0.00,  1.00,  0.00,  0.00
9707,  0.00,  0.00,  1.00,  0.00
9708,  25.00, -321.00,  0.00,  1.00
9709,  1.00,  0.00,  0.00,  0.00
9710,  0.00,  1.00,  0.00,  0.00
9711,  0.00,  0.00,  1.00,  0.00
9712, -25.00,  321.00,  0.00,  1.00
9713,  25.00, -321.00,  0.00,  0.00
9714,  135.00,  7.5549,  124.99698,  1.00
9715,  1.00,  0.00,  0.00,  0.00
9716,  0.00,  0.00,  1.00,  1.00
9717,  1.00,  1.00,  1.00,  0.00
9718, -135.00, -7.5549,  7.62939E-6,  1.40130E-45
9719,  135.00,  7.5549,  249.99396,  3.88160E-43
9720, -135.00, -7.5549,  7.62939E-6,  0.00
9721,  135.00,  7.5549,  249.99396,  0.00
9722,  0.00,  0.00,  0.00,  0.00
9723,  0.00,  0.00,  0.00,  0.00
9724,  0.00,  0.00,  0.00,  0.00
9725,  0.00,  0.00,  0.00,  0.00
9726,  0.00,  0.00,  0.00,  0.00
9727,  0.00,  0.00,  0.00,  0.00
9728,  0.00,  0.00,  0.00,  0.00
9729,  0.00,  0.00,  0.00,  0.00
9730, -7.15256E-9,  0.00, -0.06,  0.00
9731,  0.05241,  0.02921, -3.57628E-9,  0.00
9732,  0.02921, -0.05241,  0.00,  0.00
9733, -8.95397, -42.10735,  46.27347,  1.00
9734,  16.66667,  16.66667,  16.66667,  1.00
9735, -8.95397, -42.10735,  46.27347,  10.86116
9736, -8.67699E-7,  14.55758,  8.11509,  0.00
9737, -4.83697E-7,  8.11509, -14.55758,  0.00
9738, -16.66667, -1.73540E-6, -9.67394E-7,  0.00
9739,  771.22449,  472.05319, -540.3186,  1.00
9740, -7.15256E-9,  0.00, -0.06,  0.00
9741,  0.05241,  0.02921, -3.57628E-9,  0.00
9742,  0.02921, -0.05241,  0.00,  0.00
9743, -8.95397, -42.10735,  46.27347,  1.00
9744, -8.67699E-7,  14.55758,  8.11509,  0.00
9745, -4.83697E-7,  8.11509, -14.55758,  0.00
9746, -16.66667, -1.73540E-6, -9.67394E-7,  0.00
9747,  771.22449,  472.05319, -540.3186,  1.00
9748, -8.95397, -42.10735,  46.27347,  0.00
9749,  10.44757,  10.44757,  0.00002,  1.00
9750,  1.00,  0.00,  0.00,  0.00
9751,  0.48691, -0.87345,  0.00,  1.00
9752,  0.06,  0.06,  0.06,  0.00
9753, -0.00031, -128.00, -128.00,  1.40130E-45
9754,  0.00031,  128.00,  128.00,  3.89561E-43
9755, -0.00031, -128.00, -128.00,  0.00
9756,  0.00031,  128.00,  128.00,  0.00
9757,  0.00,  0.00,  0.00,  0.00
9758,  0.00,  0.00,  0.00,  0.00
9759,  0.00,  0.00,  0.00,  0.00
9760,  0.00,  0.00,  0.00,  0.00
9761,  0.00,  0.00,  0.00,  0.00
9762,  0.00,  0.00,  0.00,  0.00
9763,  0.00,  0.00,  0.00,  0.00
9764,  0.00,  0.00,  0.00,  0.00
9765,  0.00008,  0.00006, -0.06,  0.00
9766, -0.05724,  0.01799, -0.00006,  0.00
9767,  0.01799,  0.05724,  0.00008,  0.00
9768,  10.86749, -55.22639,  46.27347,  1.00
9769,  16.66667,  16.66667,  16.66667,  1.00
9770,  10.86749, -55.22639,  46.27347,  10.86116
9771,  0.0218, -15.89974,  4.99756,  0.00
9772,  0.01788,  4.99759,  15.89974,  0.00
9773, -16.66664, -0.01544,  0.02359,  0.00
9774,  771.97363,  449.50345,  822.68237,  1.00
9775,  0.00008,  0.00006, -0.06,  0.00
9776, -0.05724,  0.01799, -0.00006,  0.00
9777,  0.01799,  0.05724,  0.00008,  0.00
9778,  10.86749, -55.22639,  46.27347,  1.00
9779,  0.0218, -15.89974,  4.99756,  0.00
9780,  0.01788,  4.99759,  15.89974,  0.00
9781, -16.66664, -0.01544,  0.02359,  0.00
9782,  771.97363,  449.50345,  822.68237,  1.00
9783,  10.86749, -55.22639,  46.27347,  0.00
9784,  9.62948,  9.62949,  0.018,  1.00
9785,  1.00,  0.00,  0.00,  0.00
9786,  0.29985,  0.95398,  0.00142,  1.00
9787,  0.06,  0.06,  0.06,  0.00
9788, -0.00031, -128.00, -128.00,  1.40130E-45
9789,  0.00031,  128.00,  128.00,  3.90962E-43
9790, -0.00031, -128.00, -128.00,  0.00
9791,  0.00031,  128.00,  128.00,  0.00
9792,  0.00,  0.00,  0.00,  0.00
9793,  0.00,  0.00,  0.00,  0.00
9794,  0.00,  0.00,  0.00,  0.00
9795,  0.00,  0.00,  0.00,  0.00
9796,  0.00,  0.00,  0.00,  0.00
9797,  0.00,  0.00,  0.00,  0.00
9798,  0.00,  0.00,  0.00,  0.00
9799,  0.00,  0.00,  0.00,  0.00
9800,  0.00, -1.78814E-9, -0.06,  0.00
9801,  0.05888, -0.01154, -5.36442E-9,  0.00
9802, -0.01154, -0.05888,  7.15256E-9,  0.00
9803, -4.95397,  32.89265,  46.27347,  1.00
9804,  16.66667,  16.66667,  16.66667,  1.00
9805, -4.95397,  32.89265,  46.27347,  10.86116
9806, -1.84440E-6,  16.35554, -3.20533,  0.00
9807, -1.66315E-6, -3.20533, -16.35554,  0.00
9808, -16.66667,  9.55262E-8,  4.87433E-7,  0.00
9809,  771.22461,  186.45653,  522.09784,  1.00
9810,  0.00, -1.78814E-9, -0.06,  0.00
9811,  0.05888, -0.01154, -5.36442E-9,  0.00
9812, -0.01154, -0.05888,  7.15256E-9,  0.00
9813, -4.95397,  32.89265,  46.27347,  1.00
9814, -1.84440E-6,  16.35554, -3.20533,  0.00
9815, -1.66315E-6, -3.20533, -16.35554,  0.00
9816, -16.66667,  9.55262E-8,  4.87433E-7,  0.00
9817,  771.22461,  186.45653,  522.09784,  1.00
9818, -4.95397,  32.89265,  46.27347,  0.00
9819,  9.01365,  9.01365,  0.00002,  1.00
9820,  1.00,  0.00,  0.00,  0.00
9821, -0.19232, -0.98133,  1.19209E-7,  1.00
9822,  0.06,  0.06,  0.06,  0.00
9823, -0.00031, -128.00, -128.00,  1.40130E-45
9824,  0.00031,  128.00,  128.00,  3.92364E-43
9825, -0.00031, -128.00, -128.00,  0.00
9826,  0.00031,  128.00,  128.00,  0.00
9827,  0.00,  0.00,  0.00,  0.00
9828,  0.00,  0.00,  0.00,  0.00
9829,  0.00,  0.00,  0.00,  0.00
9830,  0.00,  0.00,  0.00,  0.00
9831,  0.00,  0.00,  0.00,  0.00
9832,  0.00,  0.00,  0.00,  0.00
9833,  0.00,  0.00,  0.00,  0.00
9834,  0.00,  0.00,  0.00,  0.00
9835,  0.00,  0.00, -0.06,  0.00
9836, -0.03323,  0.04996,  3.57628E-9,  0.00
9837,  0.04996,  0.03323,  3.57628E-9,  0.00
9838, -0.21465,  9.60019,  46.27347,  1.00
9839,  16.66667,  16.66667,  16.66667,  1.00
9840, -0.21465,  9.60019,  46.27347,  10.86116
9841,  2.76914E-7, -9.23099,  13.87684,  0.00
9842,  1.37733E-6,  13.87683,  9.23099,  0.00
9843, -16.66667,  0.00,  0.00,  0.00
9844,  771.22467, -135.20164, -85.64062,  1.00
9845,  0.00,  0.00, -0.06,  0.00
9846, -0.03323,  0.04996,  3.57628E-9,  0.00
9847,  0.04996,  0.03323,  3.57628E-9,  0.00
9848, -0.21465,  9.60019,  46.27347,  1.00
9849,  2.76914E-7, -9.23099,  13.87684,  0.00
9850,  1.37733E-6,  13.87683,  9.23099,  0.00
9851, -16.66667,  0.00,  0.00,  0.00
9852,  771.22467, -135.20164, -85.64062,  1.00
9853, -0.21465,  9.60019,  46.27347,  0.00
9854,  10.64809,  10.64809,  0.00002,  1.00
9855,  1.00,  0.00,  0.00,  0.00
9856,  0.83261,  0.55386,  5.96046E-8,  1.00
9857,  0.06,  0.06,  0.06,  0.00
9858, -0.00031, -128.00, -128.00,  1.40130E-45
9859,  0.00031,  128.00,  128.00,  3.93765E-43
9860, -0.00031, -128.00, -128.00,  0.00
9861,  0.00031,  128.00,  128.00,  0.00
9862,  0.00,  0.00,  0.00,  0.00
9863,  0.00,  0.00,  0.00,  0.00
9864,  0.00,  0.00,  0.00,  0.00
9865,  0.00,  0.00,  0.00,  0.00
9866,  0.00,  0.00,  0.00,  0.00
9867,  0.00,  0.00,  0.00,  0.00
9868,  0.00,  0.00,  0.00,  0.00
9869,  0.00,  0.00,  0.00,  0.00
9870,  0.43261, -0.61266,  0.00,  0.00
9871,  0.61266,  0.43261,  0.00,  0.00
9872,  0.00,  0.00,  0.75,  0.00
9873,  1.53521, -56.1951,  46.27348,  1.00
9874,  1.33333,  1.33333,  1.33333,  1.00
9875,  0.11198, -54.18871,  51.89848,  9.40013
9876,  0.76908,  1.08917,  0.00,  0.00
9877, -1.08917,  0.76908,  0.00,  0.00
9878,  0.00,  0.00,  1.33333,  0.00
9879, -62.38673,  41.5465, -61.69797,  1.00
9880,  0.43261, -0.61266,  0.00,  0.00
9881,  0.61266,  0.43261,  0.00,  0.00
9882,  0.00,  0.00,  0.75,  0.00
9883,  1.53521, -56.1951,  46.27348,  1.00
9884,  0.76908,  1.08917,  0.00,  0.00
9885, -1.08917,  0.76908,  0.00,  0.00
9886,  0.00,  0.00,  1.33333,  0.00
9887, -62.38673,  41.5465, -61.69797,  1.00
9888,  1.53521, -56.1951,  46.27348,  0.00
9889,  8.64387,  9.23846,  5.625,  1.00
9890,  1.00,  0.00,  0.00,  0.00
9891,  0.00,  0.00,  1.00,  1.00
9892,  0.75,  0.75,  0.75,  0.00
9893, -13.48503, -6.90984,  0.00,  1.40130E-45
9894,  6.92525,  6.89571,  15.00,  3.95166E-43
9895, -13.48503, -6.90984,  0.00,  0.00
9896,  6.92525,  6.89571,  15.00,  0.00
9897,  0.00,  0.00,  0.00,  0.00
9898,  0.00,  0.00,  0.00,  0.00
9899,  0.00,  0.00,  0.00,  0.00
9900,  0.00,  0.00,  0.00,  0.00
9901,  0.00,  0.00,  0.00,  0.00
9902,  0.00,  0.00,  0.00,  0.00
9903,  0.00,  0.00,  0.00,  0.00
9904,  0.00,  0.00,  0.00,  0.00
9905,  0.00,  0.00, -0.06,  0.00
9906,  0.04256, -0.04229, -3.57628E-9,  0.00
9907, -0.04229, -0.04256,  1.07288E-8,  0.00
9908,  23.04603,  66.89265,  46.27347,  1.00
9909,  16.66667,  16.66667,  16.66667,  1.00
9910,  23.04603,  66.89265,  46.27347,  10.86116
9911, -2.80525E-6,  11.82302, -11.74709,  0.00
9912, -1.41394E-6, -11.74709, -11.82302,  0.00
9913, -16.66667,  0.00,  0.00,  0.00
9914,  771.22473,  513.32037,  1061.59668,  1.00
9915,  0.00,  0.00, -0.06,  0.00
9916,  0.04256, -0.04229, -3.57628E-9,  0.00
9917, -0.04229, -0.04256,  1.07288E-8,  0.00
9918,  23.04603,  66.89265,  46.27347,  1.00
9919, -2.80525E-6,  11.82302, -11.74709,  0.00
9920, -1.41394E-6, -11.74709, -11.82302,  0.00
9921, -16.66667,  0.00,  0.00,  0.00
9922,  771.22473,  513.32037,  1061.59668,  1.00
9923,  23.04603,  66.89265,  46.27347,  0.00
9924,  10.8611,  10.8611,  0.00002,  1.00
9925,  1.00,  0.00,  0.00,  0.00
9926, -0.70483, -0.70938,  1.78814E-7,  1.00
9927,  0.06,  0.06,  0.06,  0.00
9928, -0.00031, -128.00, -128.00,  1.40130E-45
9929,  0.00031,  128.00,  128.00,  3.96567E-43
9930, -0.00031, -128.00, -128.00,  0.00
9931,  0.00031,  128.00,  128.00,  0.00
9932,  0.00,  0.00,  0.00,  0.00
9933,  0.00,  0.00,  0.00,  0.00
9934,  0.00,  0.00,  0.00,  0.00
9935,  0.00,  0.00,  0.00,  0.00
9936,  0.00,  0.00,  0.00,  0.00
9937,  0.00,  0.00,  0.00,  0.00
9938,  0.00,  0.00,  0.00,  0.00
9939,  0.00,  0.00,  0.00,  0.00
9940,  4.17233E-9,  0.00, -0.07,  0.00
9941,  0.00,  0.07,  0.00,  0.00
9942,  0.07,  0.00,  4.17233E-9,  0.00
9943,  31.04603,  19.89265,  46.27347,  1.00
9944,  14.28572,  14.28571,  14.28572,  1.00
9945,  31.04603,  19.89265,  46.27347,  12.67135
9946,  8.51495E-7,  0.00,  14.28572,  0.00
9947,  0.00,  14.28571,  0.00,  0.00
9948, -14.28572,  0.00,  8.51495E-7,  0.00
9949,  661.0495, -284.18066, -443.5148,  1.00
9950,  4.17233E-9,  0.00, -0.07,  0.00
9951,  0.00,  0.07,  0.00,  0.00
9952,  0.07,  0.00,  4.17233E-9,  0.00
9953,  31.04603,  19.89265,  46.27347,  1.00
9954,  8.51495E-7,  0.00,  14.28572,  0.00
9955,  0.00,  14.28571,  0.00,  0.00
9956, -14.28572,  0.00,  8.51495E-7,  0.00
9957,  661.0495, -284.18066, -443.5148,  1.00
9958,  31.04603,  19.89265,  46.27347,  0.00
9959,  8.96,  8.96,  0.00002,  1.00
9960,  1.00,  0.00,  0.00,  0.00
9961,  1.00,  0.00,  5.96047E-8,  1.00
9962,  0.07,  0.07,  0.07,  0.00
9963, -0.00031, -128.00, -128.00,  1.40130E-45
9964,  0.00031,  128.00,  128.00,  3.97969E-43
9965, -0.00031, -128.00, -128.00,  0.00
9966,  0.00031,  128.00,  128.00,  0.00
9967,  0.00,  0.00,  0.00,  0.00
9968,  0.00,  0.00,  0.00,  0.00
9969,  0.00,  0.00,  0.00,  0.00
9970,  0.00,  0.00,  0.00,  0.00
9971,  0.00,  0.00,  0.00,  0.00
9972,  0.00,  0.00,  0.00,  0.00
9973,  0.00,  0.00,  0.00,  0.00
9974,  0.00,  0.00,  0.00,  0.00
9975,  3.57628E-9,  0.00, -0.06,  0.00
9976,  0.00,  0.06,  0.00,  0.00
9977,  0.06,  0.00,  3.57628E-9,  0.00
9978,  21.04603, -26.10735,  46.27347,  1.00
9979,  16.66667,  16.66667,  16.66667,  1.00
9980,  21.04603, -26.10735,  46.27347,  10.86116
9981,  9.93411E-7,  0.00,  16.66667,  0.00
9982,  0.00,  16.66667,  0.00,  0.00
9983, -16.66667,  0.00,  9.93411E-7,  0.00
9984,  771.22449,  435.12247, -350.76727,  1.00
9985,  3.57628E-9,  0.00, -0.06,  0.00
9986,  0.00,  0.06,  0.00,  0.00
9987,  0.06,  0.00,  3.57628E-9,  0.00
9988,  21.04603, -26.10735,  46.27347,  1.00
9989,  9.93411E-7,  0.00,  16.66667,  0.00
9990,  0.00,  16.66667,  0.00,  0.00
9991, -16.66667,  0.00,  9.93411E-7,  0.00
9992,  771.22449,  435.12247, -350.76727,  1.00
9993,  21.04603, -26.10735,  46.27347,  0.00
9994,  7.68,  7.68,  0.00002,  1.00
9995,  1.00,  0.00,  0.00,  0.00
9996,  1.00,  0.00,  5.96046E-8,  1.00
9997,  0.06,  0.06,  0.06,  0.00
